Review_ID,Review_Text,Rating,Sentiment_Label,Sentiment_Score,Category,Platform,Review_Date,Month,Helpful_Votes,Verified_Purchase
REV00216,Outstanding experience from order to delivery. premium service!,4,Positive,0.621,Home & Kitchen,Amazon,2023-09-21,2023-09,86,Yes
REV00217,Not satisfied at all. dreadful product. Expected much better.,1,Negative,-0.229,Beauty,Nykaa,2024-02-20,2024-02,83,Yes
REV00218,Exceeded my expectations. outstanding packaging and amazing customer support.,5,Positive,0.955,Sports,Meesho,2023-01-07,2023-01,60,No
REV00219,Do not buy! Product quality is horrible. Waste of money.,1,Negative,-0.484,Toys,Flipkart,2023-09-25,2023-09,15,Yes
REV00220,Poor quality. Item broke within a week. appalling customer support.,2,Negative,-0.169,Sports,Amazon,2024-12-21,2024-12,75,Yes
REV00221,Worst purchase ever. Product is pathetic and not as described.,1,Negative,-0.591,Toys,Meesho,2024-09-12,2024-09,140,No
REV00222,Not satisfied at all. dreadful product. Expected much better.,2,Negative,-0.388,Fashion,Nykaa,2024-09-02,2024-09,114,Yes
REV00223,Very satisfied. The product is premium and works as expected.,5,Positive,0.932,Health,Nykaa,2023-07-27,2023-07,38,Yes
REV00224,Best purchase I've made. remarkable quality at a great price.,5,Positive,0.802,Fashion,Nykaa,2024-05-15,2024-05,114,Yes
REV00225,Terrible! appalling product quality. Will not buy again.,1,Negative,-0.948,Sports,Amazon,2024-04-18,2024-04,101,Yes
REV00226,Okay packaging. Product condition was acceptable.,3,Neutral,-0.056,Electronics,Meesho,2023-03-16,2023-03,88,Yes
REV00227,Very disappointed. Product quality is awful. Not worth the price.,2,Negative,-0.575,Beauty,Flipkart,2023-10-21,2023-10,34,No
REV00228,Wonderful purchase. top-notch quality and prompt delivery.,5,Positive,0.935,Fashion,Nykaa,2024-01-20,2024-01,34,Yes
REV00229,Best purchase I've made. top-notch quality at a great price.,4,Positive,0.985,Electronics,Myntra,2023-01-04,2023-01,118,No
REV00230,Defective product delivered. dreadful response from seller.,1,Negative,-0.688,Books,Amazon,2023-10-10,2023-10,8,No
REV00231,Complete waste of money. Quality is terrible.,1,Negative,-0.939,Electronics,Meesho,2024-08-31,2024-08,12,Yes
REV00232,Awful! Product arrived damaged and support was mediocre.,1,Negative,-0.804,Home & Kitchen,Nykaa,2023-02-27,2023-02,74,Yes
REV00233,Okay packaging. Product condition was acceptable.,3,Neutral,0.015,Health,Myntra,2024-08-14,2024-08,60,Yes
REV00234,Standard product. Nothing to rave or complain about.,3,Neutral,0.004,Sports,Myntra,2024-02-28,2024-02,15,Yes
REV00235,Awful! Product arrived damaged and support was mediocre.,1,Negative,-0.69,Beauty,Nykaa,2024-10-20,2024-10,81,No
REV00236,Superb quality! Will definitely buy again. top-notch service overall.,5,Positive,0.631,Sports,Flipkart,2023-08-19,2023-08,118,Yes
REV00237,Awful! Product arrived damaged and support was pathetic.,1,Negative,-0.771,Fashion,Meesho,2023-12-05,2023-12,94,Yes
REV00238,Defective product delivered. dreadful response from seller.,1,Negative,-0.661,Health,Amazon,2024-09-11,2024-09,18,Yes
REV00239,It works but I expected more features for this price.,3,Neutral,0.045,Books,Meesho,2024-07-26,2024-07,53,Yes
REV00240,Wonderful purchase. excellent quality and prompt delivery.,5,Positive,0.973,Grocery,Flipkart,2023-05-01,2023-05,52,No
REV00241,Moderate quality. Acceptable for casual use.,3,Neutral,-0.036,Beauty,Meesho,2023-10-17,2023-10,136,Yes
REV00242,Fast shipping and the product is remarkable. Very happy with purchase.,4,Positive,0.987,Toys,Flipkart,2024-04-25,2024-04,94,Yes
REV00243,Very satisfied. The product is superb and works as expected.,4,Positive,0.483,Health,Meesho,2024-08-21,2024-08,75,Yes
REV00244,Highly recommend! Product is exactly as described. top-notch experience.,5,Positive,0.65,Toys,Myntra,2024-11-01,2024-11,125,No
REV00245,Really bad quality. Product is substandard and not worth it.,1,Negative,-0.352,Home & Kitchen,Nykaa,2024-05-15,2024-05,15,Yes
REV00246,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,0.089,Electronics,Amazon,2024-11-15,2024-11,105,Yes
REV00247,Decent product. Not the best but not the worst either.,3,Neutral,-0.086,Electronics,Flipkart,2023-06-04,2023-06,129,No
REV00248,Very satisfied. The product is remarkable and works as expected.,5,Positive,0.305,Beauty,Amazon,2024-07-18,2024-07,4,Yes
REV00249,Highly disappointing. terrible packaging and product looks fake.,1,Negative,-0.372,Home & Kitchen,Amazon,2024-03-16,2024-03,24,Yes
REV00250,Very satisfied. The product is fantastic and works as expected.,4,Positive,0.578,Beauty,Meesho,2024-01-18,2024-01,144,Yes
REV00251,Decent product. Not the best but not the worst either.,3,Neutral,-0.04,Electronics,Amazon,2023-03-24,2023-03,103,No
REV00252,"Excellent! Delivery was quick, product works brilliantly.",4,Positive,0.42,Beauty,Myntra,2024-05-26,2024-05,144,Yes
REV00253,Alright product. Would consider other options next time.,3,Neutral,-0.091,Health,Meesho,2023-08-05,2023-08,69,Yes
REV00254,Standard product. Nothing to rave or complain about.,3,Neutral,0.085,Health,Amazon,2024-07-10,2024-07,45,Yes
REV00255,Highly recommend! Product is exactly as described. outstanding experience.,5,Positive,0.95,Home & Kitchen,Nykaa,2023-11-03,2023-11,61,No
REV00256,Terrible! substandard product quality. Will not buy again.,1,Negative,-0.334,Fashion,Nykaa,2024-12-06,2024-12,88,Yes
REV00257,Highly recommend! Product is exactly as described. premium experience.,5,Positive,0.73,Beauty,Myntra,2024-09-01,2024-09,7,Yes
REV00258,Very bad experience. Product is mediocre and stopped working soon.,1,Negative,-0.502,Beauty,Flipkart,2024-01-20,2024-01,149,No
REV00259,Very satisfied. The product is fantastic and works as expected.,5,Positive,0.357,Beauty,Flipkart,2023-06-07,2023-06,99,Yes
REV00260,Exceeded my expectations. excellent packaging and amazing customer support.,5,Positive,0.833,Home & Kitchen,Amazon,2023-04-15,2023-04,47,No
REV00261,Best purchase I've made. top-notch quality at a great price.,4,Positive,0.548,Health,Nykaa,2023-04-06,2023-04,83,No
REV00262,Amazing product! top-notch build quality. Five stars!,5,Positive,0.692,Health,Nykaa,2023-09-06,2023-09,43,No
REV00263,Superb quality! Will definitely buy again. fantastic service overall.,5,Positive,0.344,Sports,Meesho,2024-03-21,2024-03,76,No
REV00264,Do not buy! Product quality is horrible. Waste of money.,2,Negative,-0.351,Health,Nykaa,2024-05-22,2024-05,50,No
REV00265,Superb quality! Will definitely buy again. excellent service overall.,5,Positive,0.734,Grocery,Myntra,2023-12-04,2023-12,110,Yes
REV00266,Very satisfied. The product is superb and works as expected.,5,Positive,0.975,Sports,Meesho,2023-11-23,2023-11,147,Yes
REV00267,Superb quality! Will definitely buy again. top-notch service overall.,4,Positive,0.695,Automotive,Flipkart,2024-08-29,2024-08,140,Yes
REV00268,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,0.089,Grocery,Myntra,2023-08-03,2023-08,17,No
REV00269,Poor quality. Item broke within a week. horrible customer support.,1,Negative,-0.407,Beauty,Amazon,2024-03-09,2024-03,114,No
REV00270,Terrible! appalling product quality. Will not buy again.,1,Negative,-0.288,Automotive,Nykaa,2024-01-04,2024-01,21,Yes
REV00271,Horrible experience. substandard service and delivery took forever.,1,Negative,-0.449,Beauty,Myntra,2024-07-30,2024-07,110,Yes
REV00272,Superb quality! Will definitely buy again. superb service overall.,5,Positive,0.691,Health,Flipkart,2024-12-05,2024-12,114,Yes
REV00273,Outstanding experience from order to delivery. outstanding service!,5,Positive,0.638,Beauty,Amazon,2023-10-30,2023-10,29,Yes
REV00274,Fast shipping and the product is remarkable. Very happy with purchase.,5,Positive,0.544,Grocery,Meesho,2023-04-10,2023-04,81,Yes
REV00275,Outstanding experience from order to delivery. premium service!,5,Positive,0.754,Home & Kitchen,Flipkart,2024-11-24,2024-11,132,Yes
REV00276,Do not buy! Product quality is appalling. Waste of money.,2,Negative,-0.791,Home & Kitchen,Flipkart,2024-02-19,2024-02,110,No
REV00277,Very satisfied. The product is superb and works as expected.,5,Positive,0.572,Books,Flipkart,2024-12-22,2024-12,71,Yes
REV00278,Not satisfied at all. pathetic product. Expected much better.,1,Negative,-0.823,Sports,Meesho,2023-04-27,2023-04,135,Yes
REV00279,Frustrated with this purchase. Item is appalling and overpriced.,1,Negative,-0.687,Health,Flipkart,2024-04-13,2024-04,76,Yes
REV00280,Do not buy! Product quality is awful. Waste of money.,1,Negative,-0.895,Home & Kitchen,Nykaa,2024-01-18,2024-01,99,No
REV00281,Frustrated with this purchase. Item is appalling and overpriced.,1,Negative,-0.562,Home & Kitchen,Nykaa,2024-07-04,2024-07,42,No
REV00282,Great value for money. Very incredible and durable.,5,Positive,0.906,Grocery,Flipkart,2023-01-10,2023-01,49,No
REV00283,Moderate quality. Acceptable for casual use.,3,Neutral,0.031,Grocery,Meesho,2024-02-23,2024-02,113,No
REV00284,Very satisfied. The product is excellent and works as expected.,4,Positive,0.492,Sports,Flipkart,2024-07-04,2024-07,117,No
REV00285,Terrible experience. Delivery was delayed and product is awful.,1,Negative,-0.511,Automotive,Amazon,2024-01-11,2024-01,112,Yes
REV00286,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,0.047,Books,Myntra,2024-10-31,2024-10,8,No
REV00287,Fantastic! The item is premium and exactly what I needed.,5,Positive,0.382,Books,Nykaa,2023-08-31,2023-08,89,No
REV00288,Great value for money. Very superb and durable.,5,Positive,0.699,Sports,Nykaa,2024-06-29,2024-06,137,Yes
REV00289,Loved it! Product quality is fantastic. Would recommend to friends.,5,Positive,0.967,Fashion,Flipkart,2024-06-10,2024-06,105,Yes
REV00290,Product is as described. No complaints but nothing great.,3,Neutral,0.031,Home & Kitchen,Flipkart,2024-12-19,2024-12,37,Yes
REV00291,Medium quality. Okay for everyday use.,3,Neutral,0.069,Grocery,Flipkart,2024-02-07,2024-02,147,Yes
REV00292,Awful! Product arrived damaged and support was mediocre.,1,Negative,-0.285,Beauty,Nykaa,2023-04-06,2023-04,71,Yes
REV00293,Very bad experience. Product is substandard and stopped working soon.,1,Negative,-0.218,Grocery,Myntra,2023-04-06,2023-04,16,No
REV00294,Amazing product! superb build quality. Five stars!,4,Positive,0.88,Automotive,Nykaa,2023-12-12,2023-12,33,No
REV00295,Complete waste of money. Quality is terrible.,1,Negative,-0.436,Electronics,Amazon,2024-04-15,2024-04,40,No
REV00296,Awful! Product arrived damaged and support was dreadful.,2,Negative,-0.182,Sports,Flipkart,2024-10-27,2024-10,70,Yes
REV00297,Highly disappointing. awful packaging and product looks fake.,1,Negative,-0.187,Electronics,Meesho,2023-06-19,2023-06,78,Yes
REV00298,Exceeded my expectations. premium packaging and amazing customer support.,4,Positive,0.355,Books,Nykaa,2024-08-30,2024-08,113,Yes
REV00299,Fast shipping and the product is premium. Very happy with purchase.,5,Positive,0.634,Beauty,Amazon,2023-08-23,2023-08,26,Yes
REV00300,Wonderful purchase. fantastic quality and prompt delivery.,5,Positive,0.869,Home & Kitchen,Amazon,2023-05-17,2023-05,135,Yes
REV00301,Poor quality. Item broke within a week. mediocre customer support.,1,Negative,-0.808,Beauty,Nykaa,2023-06-05,2023-06,113,Yes
REV00302,Exceeded my expectations. outstanding packaging and amazing customer support.,5,Positive,0.569,Toys,Flipkart,2024-03-15,2024-03,63,Yes
REV00303,Worst purchase ever. Product is horrible and not as described.,2,Negative,-0.379,Sports,Flipkart,2024-11-05,2024-11,132,Yes
REV00304,Highly disappointing. terrible packaging and product looks fake.,2,Negative,-0.286,Grocery,Meesho,2023-09-03,2023-09,28,Yes
REV00305,Frustrated with this purchase. Item is awful and overpriced.,1,Negative,-0.12,Toys,Flipkart,2024-01-05,2024-01,99,No
REV00306,Brilliant product. outstanding packaging and arrived on time.,5,Positive,0.839,Health,Amazon,2023-01-18,2023-01,3,Yes
REV00307,Wonderful purchase. excellent quality and prompt delivery.,5,Positive,0.74,Beauty,Meesho,2024-05-28,2024-05,102,Yes
REV00308,Terrible! pathetic product quality. Will not buy again.,1,Negative,-0.721,Books,Flipkart,2024-06-07,2024-06,137,Yes
REV00309,Brilliant product. premium packaging and arrived on time.,5,Positive,0.811,Electronics,Flipkart,2023-09-02,2023-09,22,No
REV00310,Very satisfied. The product is excellent and works as expected.,5,Positive,0.761,Fashion,Amazon,2023-06-29,2023-06,35,Yes
REV00311,Fast shipping and the product is fantastic. Very happy with purchase.,5,Positive,0.825,Fashion,Amazon,2023-10-03,2023-10,85,No
REV00312,Exceeded my expectations. fantastic packaging and amazing customer support.,5,Positive,0.739,Grocery,Nykaa,2024-05-23,2024-05,92,Yes
REV00313,Frustrated with this purchase. Item is pathetic and overpriced.,1,Negative,-0.77,Health,Amazon,2023-04-16,2023-04,58,Yes
REV00314,Fantastic! The item is excellent and exactly what I needed.,4,Positive,0.555,Home & Kitchen,Amazon,2023-06-03,2023-06,141,No
REV00315,Highly recommend! Product is exactly as described. top-notch experience.,5,Positive,0.878,Toys,Amazon,2024-08-08,2024-08,128,Yes
REV00316,Outstanding experience from order to delivery. excellent service!,4,Positive,0.626,Sports,Myntra,2023-10-17,2023-10,22,No
REV00317,Highly recommend! Product is exactly as described. fantastic experience.,5,Positive,0.818,Grocery,Myntra,2023-09-06,2023-09,126,Yes
REV00318,Terrible! dreadful product quality. Will not buy again.,1,Negative,-0.161,Books,Nykaa,2023-01-25,2023-01,88,Yes
REV00319,Product is okay. Nothing special but does the job.,3,Neutral,0.052,Sports,Amazon,2024-01-21,2024-01,52,Yes
REV00320,Absolutely love this product! outstanding quality and brilliantly delivery.,4,Positive,0.331,Automotive,Meesho,2023-08-26,2023-08,95,No
REV00321,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,0.016,Home & Kitchen,Meesho,2024-06-01,2024-06,19,Yes
REV00322,Great value for money. Very superb and durable.,4,Positive,0.521,Toys,Myntra,2024-02-07,2024-02,115,Yes
REV00323,Highly recommend! Product is exactly as described. outstanding experience.,4,Positive,0.374,Grocery,Myntra,2024-04-05,2024-04,104,Yes
REV00324,Not satisfied at all. dreadful product. Expected much better.,1,Negative,-0.583,Fashion,Flipkart,2023-05-03,2023-05,77,Yes
REV00325,Fantastic! The item is incredible and exactly what I needed.,4,Positive,0.474,Beauty,Nykaa,2023-12-31,2023-12,12,Yes
REV00326,Great value for money. Very excellent and durable.,5,Positive,0.689,Books,Amazon,2024-07-17,2024-07,118,Yes
REV00327,It's fine. Does what it says but nothing extraordinary.,3,Neutral,-0.076,Books,Flipkart,2023-03-05,2023-03,50,No
REV00328,Brilliant product. premium packaging and arrived on time.,5,Positive,0.942,Electronics,Amazon,2023-03-18,2023-03,50,No
REV00329,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,0.081,Fashion,Amazon,2023-12-06,2023-12,118,Yes
REV00330,Very satisfied. The product is top-notch and works as expected.,5,Positive,0.321,Beauty,Flipkart,2024-11-30,2024-11,90,Yes
REV00331,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,-0.044,Electronics,Nykaa,2023-06-02,2023-06,62,Yes
REV00332,Complete waste of money. Quality is mediocre.,1,Negative,-0.748,Beauty,Flipkart,2023-05-21,2023-05,134,Yes
REV00333,Not satisfied at all. terrible product. Expected much better.,2,Negative,-0.296,Grocery,Nykaa,2024-01-03,2024-01,124,Yes
REV00334,Moderate quality. Acceptable for casual use.,3,Neutral,-0.036,Home & Kitchen,Amazon,2023-10-04,2023-10,81,Yes
REV00335,Outstanding experience from order to delivery. fantastic service!,5,Positive,0.63,Health,Flipkart,2024-01-02,2024-01,40,Yes
REV00336,Highly recommend! Product is exactly as described. fantastic experience.,5,Positive,0.942,Books,Nykaa,2023-02-27,2023-02,99,Yes
REV00337,Product is as described. No complaints but nothing great.,3,Neutral,-0.065,Health,Myntra,2023-08-31,2023-08,91,Yes
REV00338,Do not buy! Product quality is pathetic. Waste of money.,1,Negative,-0.831,Automotive,Myntra,2024-05-19,2024-05,44,No
REV00339,Absolutely love this product! superb quality and efficiently delivery.,4,Positive,0.669,Toys,Nykaa,2023-01-01,2023-01,51,Yes
REV00340,Great value for money. Very incredible and durable.,4,Positive,0.711,Fashion,Nykaa,2023-05-26,2023-05,93,Yes
REV00341,Brilliant product. top-notch packaging and arrived on time.,4,Positive,0.511,Home & Kitchen,Meesho,2023-05-20,2023-05,124,Yes
REV00342,Best purchase I've made. incredible quality at a great price.,5,Positive,0.87,Sports,Myntra,2024-01-23,2024-01,32,Yes
REV00343,Really bad quality. Product is appalling and not worth it.,2,Negative,-0.306,Electronics,Flipkart,2024-08-04,2024-08,81,Yes
REV00344,Terrible experience. Delivery was delayed and product is mediocre.,1,Negative,-0.329,Toys,Myntra,2023-09-01,2023-09,42,Yes
REV00345,Standard product. Nothing to rave or complain about.,3,Neutral,0.028,Grocery,Amazon,2023-12-10,2023-12,67,Yes
REV00346,Exceeded my expectations. incredible packaging and amazing customer support.,5,Positive,0.804,Beauty,Meesho,2023-02-19,2023-02,107,Yes
REV00347,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,0.076,Automotive,Meesho,2023-12-26,2023-12,25,No
